work_year,experience_level,employment_type,job_title,salary_in_usd,company_size,work_type,country,job_category
2025,Senior Level,Full Time,Business Intelligence Engineer,185000,Large,Onsite,United States,BI Analyst
2025,Senior Level,Full Time,Business Intelligence Engineer,89600,Large,Onsite,United States,BI Analyst
2025,Senior Level,Full Time,Data Scientist,175000,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,130000,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Machine Learning Engineer,303600,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,179400,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,AI Engineer,159000,Medium,Onsite,United States,AI Engineer
2025,Mid Level,Full Time,AI Engineer,135000,Medium,Onsite,United States,AI Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,241500,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,150450,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,175000,Medium,Remote,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,215900,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,112500,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Scientist,148607,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Scientist,147607,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Scientist,189885,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Scientist,188885,Medium,Onsite,United States,Machine Learning Engineer
2025,Entry Level,Full Time,Machine Learning Engineer,300000,Medium,Onsite,United States,Machine Learning Engineer
2025,Entry Level,Full Time,Machine Learning Engineer,210000,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Analytics Engineer,240000,Medium,Onsite,United States,Analytics
2025,Senior Level,Full Time,Analytics Engineer,194000,Medium,Onsite,United States,Analytics
2025,Mid Level,Full Time,Data Analyst,176000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,100000,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,80000,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,313055,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,268333,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,130000,Medium,Remote,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,176000,Medium,Remote,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,110000,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,158700,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,115900,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,205000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,96000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,100000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,80000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,150200,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,80800,Medium,Remote,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,130700,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,111095,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,131000,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,87000,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Engineer,180000,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,140000,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,185000,Medium,Remote,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,128000,Medium,Remote,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,304200,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,139900,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,148812,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,104169,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Scientist,240000,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,160000,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,127406,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,109600,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,335720,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,163064,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,139932,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,104832,Medium,Remote,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,154000,Medium,Remote,Canada,Data Scientist
2025,Mid Level,Full Time,Data Scientist,90000,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,130663,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,91464,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,149922,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,68146,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,149600,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,108800,Medium,Onsite,United States,Data Scientist
2025,Entry Level,Full Time,Data Scientist,100285,Medium,Onsite,United States,Data Scientist
2025,Entry Level,Full Time,Data Scientist,70199,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,172000,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,123000,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Engineer,148000,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,104000,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,83200,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,201400,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,112700,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Analyst,95784,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,63856,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,AI Engineer,141857,Medium,Remote,Canada,AI Engineer
2025,Senior Level,Full Time,AI Engineer,79357,Medium,Remote,Canada,AI Engineer
2025,Executive Level,Full Time,Data Scientist,340680,Medium,Onsite,United States,Data Scientist
2025,Executive Level,Full Time,Data Scientist,189370,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,124941,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,72380,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,206000,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,137400,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Analytics Engineer,158100,Medium,Remote,United States,Analytics
2025,Senior Level,Full Time,Analytics Engineer,85300,Medium,Remote,United States,Analytics
2025,Mid Level,Full Time,Analytics Engineer,132700,Medium,Remote,United States,Analytics
2025,Mid Level,Full Time,Analytics Engineer,73800,Medium,Remote,United States,Analytics
2025,Senior Level,Full Time,Data Analyst,120000,Medium,Remote,United States,Data Analyst
2025,Executive Level,Full Time,Data Analyst,85000,Medium,Onsite,United States,Data Analyst
2025,Executive Level,Full Time,Data Analyst,75000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Scientist,189175,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,104650,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,196800,Medium,Remote,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,123200,Medium,Remote,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,259600,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,180128,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,201800,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,108000,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,133600,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,93500,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,157271,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,102975,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Analyst,82370,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,59030,Medium,Onsite,United States,Data Analyst
2025,Executive Level,Full Time,AI Engineer,225000,Medium,Remote,United States,AI Engineer
2025,Executive Level,Full Time,AI Engineer,200000,Medium,Remote,United States,AI Engineer
2025,Senior Level,Full Time,Data Engineer,220000,Medium,Remote,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,124000,Medium,Remote,United States,Data Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,121000,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,82000,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Architect,218500,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Architect,166816,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,345600,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,194600,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Analytics Manager,133000,Medium,Remote,United States,Analytics
2025,Mid Level,Full Time,Analytics Manager,90400,Medium,Remote,United States,Analytics
2025,Senior Level,Full Time,Data Scientist,304200,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,139900,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,AI Engineer,254400,Medium,Onsite,United States,AI Engineer
2025,Mid Level,Full Time,AI Engineer,212000,Medium,Onsite,United States,AI Engineer
2025,Mid Level,Full Time,AI Engineer,176000,Medium,Onsite,United States,AI Engineer
2025,Mid Level,Full Time,AI Engineer,77600,Medium,Onsite,United States,AI Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,225000,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,99000,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Data Engineer,180500,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,113000,Medium,Onsite,United States,Data Engineer
2025,Entry Level,Full Time,Data Analyst,83000,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,45000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Scientist,195500,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,106250,Medium,Remote,United States,Data Scientist
2025,Entry Level,Part Time,Data Scientist,151260,Large,Onsite,United States,Data Scientist
2025,Entry Level,Part Time,Data Scientist,33660,Large,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,184000,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,164000,Medium,Remote,United States,Data Scientist
2025,Executive Level,Full Time,Machine Learning Engineer,253950,Medium,Onsite,United States,Machine Learning Engineer
2025,Executive Level,Full Time,Machine Learning Engineer,175100,Medium,Onsite,United States,Machine Learning Engineer
2025,Executive Level,Full Time,Machine Learning Engineer,435500,Medium,Onsite,United States,Machine Learning Engineer
2025,Executive Level,Full Time,Machine Learning Engineer,234500,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Data Analyst,125000,Medium,Remote,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,100000,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,172000,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,125000,Medium,Remote,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,225000,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,99000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,147720,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,98480,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Engineer,140000,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,116000,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,170100,Medium,Remote,Canada,Data Engineer
2025,Senior Level,Full Time,Data Engineer,125800,Medium,Remote,Canada,Data Engineer
2025,Senior Level,Full Time,Data Engineer,100000,Medium,Remote,Canada,Data Engineer
2025,Senior Level,Full Time,Data Engineer,85714,Medium,Remote,Canada,Data Engineer
2025,Senior Level,Full Time,Data Engineer,231770,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,168560,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,185000,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,156000,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,276100,Medium,Onsite,United States,Data Engineer
